site_id,rotation,crop,nrate_kgha,year,leaching_kgha,nyear_leach_kgha_tot,yield_soy_buac,yield_maize_buac,pre_leaching_kgha,in_leaching_kgha,post_leaching_kgha
gold,cs,soy,168,2012,5.4,NA,56.795,0,4.8,0.2,0.3
gold,cs,corn,168,2013,11.7,19.900000000000002,0,143.581,4.8,0.1,6.8
gold,cs,soy,168,2014,12.7,NA,41.018,0,11.4,1,0.3
gold,cs,corn,168,2015,4.3,22.8,0,157.079,0.3,0.5,3.5
gold,cs,soy,168,2016,14.7,NA,54.334,0,14.1,0,0.6
gold,cs,corn,168,2017,8.3,19.9,0,166.72,4.1,1,3.2
gold,cs,soy,168,2018,14.2,NA,52.205,0,13.3,0.2,0.7
gold,cs,corn,168,2019,10.8,NA,0,125.57,1.5,2.5,6.8
gold,cs,soy,224,2000,8.5,NA,31.759,0,3.4,4.3,0.8
gold,cs,corn,224,2001,13.4,24.4,0,169.613,0.8,7.3,5.3
gold,cs,soy,224,2002,11.3,NA,61.296,0,10.6,0.6,0.1
gold,cs,corn,224,2003,9.8,26,0,151.171,0.5,0,9.3
gold,cs,soy,224,2004,15.1,NA,51.92,0,7.1,7,1
gold,cs,corn,224,2005,10.3,35.599999999999994,0,169.384,1.6,0,8.7
gold,cs,soy,224,2006,25.8,NA,49.657,0,23.9,0.7,1.2
gold,cs,corn,224,2007,7.5,29.5,0,175.794,1.1,2.4,4
gold,cs,soy,224,2008,21.7,NA,34.531,0,20,0.4,1.2
gold,cs,corn,224,2009,4.4,11,0,146.459,1.5,1.2,1.7
gold,cs,soy,224,2010,4.9,NA,53.889,0,1.2,3.1,0.6
gold,cs,corn,224,2011,13.4,23.3,0,143.027,3.2,2.3,7.8
gold,cs,soy,224,2012,7.7,NA,56.627,0,7,0.3,0.4
gold,cs,corn,224,2013,16,29.3,0,143.648,5.5,0.2,10.2
gold,cs,soy,224,2014,18.7,NA,41.126,0,16.8,1.4,0.4
gold,cs,corn,224,2015,6.7,32.9,0,157.387,0.3,0.7,5.6
gold,cs,soy,224,2016,22,NA,54.363,0,21.4,0,0.7
gold,cs,corn,224,2017,10.8,29.299999999999997,0,167.068,4.5,1.5,4.9
gold,cs,soy,224,2018,21.2,NA,52.14,0,20,0.4,0.8
gold,cs,corn,224,2019,16,NA,0,125.494,1.7,3.6,10.7
gold,cs,soy,250,2000,10.6,NA,31.771,0,4.1,5.3,1.2
gold,cs,corn,250,2001,16.3,29.6,0,169.591,1,8.9,6.4
gold,cs,soy,250,2002,13.6,NA,61.309,0,12.8,0.8,0.1
gold,cs,corn,250,2003,12.1,31.699999999999996,0,151.198,0.6,0,11.5
gold,cs,soy,250,2004,18.5,NA,52.165,0,8.9,8.5,1.1
gold,cs,corn,250,2005,11.8,41.2,0,169.496,1.7,0,10.1
gold,cs,soy,250,2006,29.8,NA,49.729,0,27.5,0.9,1.4
gold,cs,corn,250,2007,9,35.8,0,175.796,1.3,2.9,4.9
gold,cs,soy,250,2008,26.2,NA,34.687,0,24,0.6,1.6
gold,cs,corn,250,2009,5.4,13.2,0,146.506,1.8,1.5,2.2
gold,cs,soy,250,2010,6.2,NA,53.998,0,1.5,3.9,0.7
gold,cs,corn,250,2011,15.1,26.9,0,142.997,3.4,2.7,9
gold,cs,soy,250,2012,8.9,NA,56.612,0,8,0.4,0.5
gold,cs,corn,250,2013,18.6,34.7,0,143.655,6.3,0.2,12
gold,cs,soy,250,2014,22,NA,41.112,0,19.5,1.9,0.7
gold,cs,corn,250,2015,8,38.2,0,157.481,0.4,0.9,6.7
gold,cs,soy,250,2016,25.8,NA,54.374,0,25,0,0.8
gold,cs,corn,250,2017,12,33.599999999999994,0,167.165,4.8,1.7,5.6
gold,cs,soy,250,2018,24.4,NA,52.125,0,23,0.4,1
gold,cs,corn,250,2019,18.6,NA,0,125.494,1.9,4.2,12.6
gold,cs,soy,300,2000,15.7,NA,31.777,0,5.5,7.8,2.4
gold,cs,corn,300,2001,22.5,40,0,169.587,1.6,12.2,8.7
gold,cs,soy,300,2002,18.4,NA,61.323,0,17.3,1,0.1
gold,cs,corn,300,2003,16.5,43.3,0,151.233,0.7,0,15.8
gold,cs,soy,300,2004,25.6,NA,52.366,0,12.3,11.7,1.5
gold,cs,corn,300,2005,15.2,53.9,0,169.578,2,0,13.2
gold,cs,soy,300,2006,38.8,NA,49.784,0,34.6,1.8,2.4
gold,cs,corn,300,2007,12.3,49.4,0,175.796,1.9,3.9,6.5
gold,cs,soy,300,2008,36.3,NA,34.919,0,31.6,1.7,3
gold,cs,corn,300,2009,8.1,18.2,0,146.571,2.7,2.2,3.2
gold,cs,soy,300,2010,8.8,NA,54.054,0,2.2,5.6,1
gold,cs,corn,300,2011,19.1,35.8,0,142.949,4,3.4,11.6
gold,cs,soy,300,2012,11.9,NA,56.609,0,10.2,0.8,0.9
gold,cs,corn,300,2013,25.1,46.9,0,143.661,8.9,0.3,15.9
gold,cs,soy,300,2014,29.8,NA,41.11,0,25.3,3.2,1.4
gold,cs,corn,300,2015,11.2,49.5,0,157.578,0.8,1.3,9.1
gold,cs,soy,300,2016,33.6,NA,54.393,0,32.6,0,1
gold,cs,corn,300,2017,14.9,43.5,0,167.255,5.5,2.2,7.2
gold,cs,soy,300,2018,31.6,NA,52.102,0,29.1,0.9,1.6
gold,cs,corn,300,2019,24.4,NA,0,125.495,2.5,5.5,16.4
gold,cs,soy,56,2000,1.6,NA,30.381,0,0.5,0.6,0.4
gold,cs,corn,56,2001,1.4,2.3,0,125.952,0.5,0.5,0.4
gold,cs,soy,56,2002,1,NA,59.556,0,1,0.1,0
gold,cs,corn,56,2003,1,3.4000000000000004,0,121.586,0.3,0,0.7
gold,cs,soy,56,2004,1.7,NA,44.604,0,0.5,0.6,0.5
gold,cs,corn,56,2005,2.6,7.800000000000001,0,147.185,1.1,0,1.5
gold,cs,soy,56,2006,5.6,NA,45.077,0,4.7,0.3,0.6
gold,cs,corn,56,2007,1.6,6.1,0,133.779,0.7,0.3,0.6
gold,cs,soy,56,2008,4.4,NA,25.374,0,3.8,0.1,0.5
gold,cs,corn,56,2009,0.8,1.9000000000000001,0,101.618,0.8,0,0
gold,cs,soy,56,2010,0.3,NA,45.388,0,0,0.1,0.2
gold,cs,corn,56,2011,2.8,5.7,0,95.033,1.6,0.4,0.8
gold,cs,soy,56,2012,1.2,NA,56.662,0,0.9,0.1,0.2
gold,cs,corn,56,2013,4.1,3.2,0,119.285,3.3,0,0.8
gold,cs,soy,56,2014,2.2,NA,36.24,0,1.8,0.2,0.2
gold,cs,corn,56,2015,0.5,5.8,0,129.36,0.2,0,0.3
gold,cs,soy,56,2016,2.4,NA,52.308,0,2.1,0,0.4
gold,cs,corn,56,2017,3.6,5,0,148.779,3,0.1,0.5
gold,cs,soy,56,2018,3.4,NA,52.859,0,2.9,0.1,0.4
gold,cs,corn,56,2019,1.4,NA,0,98.13,1,0.2,0.2
hoff,cs,soy,0,2000,7.4,NA,54.026,0,4.6,2.8,0
hoff,cs,corn,0,2001,13.9,18.6,0,73.563,3.4,4.6,5.9
hoff,cs,soy,0,2002,8.1,NA,53.793,0,7.6,0.5,0
hoff,cs,corn,0,2003,4.6,19.6,0,68.841,0,0.6,4
hoff,cs,soy,0,2004,7.6,NA,64.1,0,2.9,1.8,2.9
hoff,cs,corn,0,2005,11.6,27.299999999999997,0,36.664,7.4,0,4.2
hoff,cs,soy,0,2006,16.7,NA,56.848,0,11.2,1.9,3.6
hoff,cs,corn,0,2007,19.6,35.1,0,79.641,6.4,0,13.2
hoff,cs,soy,0,2008,15.7,NA,65.983,0,13,2.7,0
hoff,cs,corn,0,2009,8.6,15.3,0,80.13,6.2,0,2.4
hoff,cs,soy,0,2010,5,NA,35.196,0,2.8,2.2,0
hoff,cs,corn,0,2011,15.2,15.1,0,89.342,7.9,0,7.3
hoff,cs,corn,0,2013,13.4,21.6,0,81.857,7.8,0,5.6
hoff,cs,soy,0,2014,13.5,NA,61.049,0,8.7,2.9,1.9
hoff,cs,corn,0,2015,7.7,21.6,0,72.92,2.5,0.8,4.4
hoff,cs,soy,0,2016,5.4,NA,50.63,0,5.1,0.3,0
hoff,cs,corn,0,2017,19.5,34.1,0,101.772,11,1.6,6.8
hoff,cs,soy,0,2018,13.5,NA,55.927,0,7.6,1.7,4.1
hoff,cs,corn,0,2019,13.1,NA,0,75.298,12.3,0,0.8
hoff,cs,soy,112,2000,6.6,NA,52.331,0,2.8,3.8,0
hoff,cs,corn,112,2001,15.6,35.2,0,160.604,4.1,0,11.5
hoff,cs,soy,112,2002,23.6,NA,52.464,0,22.6,1.1,0
hoff,cs,corn,112,2003,7.2,35.8,0,165.85,0,0,7.2
hoff,cs,soy,112,2004,18.6,NA,65.773,0,10.4,4.6,3.6
hoff,cs,corn,112,2005,10,46.5,0,115.304,10,0,0
hoff,cs,soy,112,2006,37.1,NA,62.858,0,29.6,4.2,3.3
hoff,cs,corn,112,2007,22.3,54.5,0,124.859,9.4,0,12.9
hoff,cs,soy,112,2008,32.4,NA,67.285,0,26.6,5.9,0
hoff,cs,corn,112,2009,9.7,24.599999999999998,0,187.186,9.1,0,0.6
hoff,cs,soy,112,2010,12.8,NA,37.186,0,7.7,5.1,0
hoff,cs,corn,112,2011,20.4,21.799999999999997,0,168.384,11.2,0,9.2
hoff,cs,corn,112,2013,18.5,45,0,165.688,12.6,0,5.9
hoff,cs,soy,112,2014,34.6,NA,64.429,0,24.4,7,3.2
hoff,cs,corn,112,2015,24.6,47.9,0,173.281,4.5,15.6,4.5
hoff,cs,soy,112,2016,12.7,NA,52.11,0,12,0.7,0
hoff,cs,corn,112,2017,23.8,54.89999999999999,0,196.539,15.1,1.4,7.1
hoff,cs,soy,112,2018,28.1,NA,58.781,0,19.2,4.2,4.8
hoff,cs,corn,112,2019,18.2,NA,0,161.375,18.2,0,0
hoff,cs,soy,168,2000,14.2,NA,55.211,0,6.7,7.5,0
hoff,cs,corn,168,2001,22.9,59.300000000000004,0,162.638,4.3,0,18.6
hoff,cs,soy,168,2002,40.7,NA,52.043,0,39.2,1.5,0
hoff,cs,corn,168,2003,14.6,62.2,0,166.612,0,0,14.6
hoff,cs,soy,168,2004,35.9,NA,66.856,0,22.6,9.7,3.6
hoff,cs,corn,168,2005,11.7,68.5,0,117.894,11.7,0,0
hoff,cs,soy,168,2006,57.7,NA,62.954,0,47.9,6.4,3.3
hoff,cs,corn,168,2007,29.6,74.3,0,124.698,10.9,0,18.7
hoff,cs,soy,168,2008,47.3,NA,72.213,0,39.1,8.2,0
hoff,cs,corn,168,2009,9.6,38.7,0,188.034,8.3,0,1.3
hoff,cs,soy,168,2010,25.4,NA,39.811,0,16,9.4,0
hoff,cs,corn,168,2011,28.9,31.2,0,168.578,12,0,16.9
hoff,cs,corn,168,2013,25,74.6,0,166.17,14.3,0,10.7
hoff,cs,soy,168,2014,58.8,NA,66.563,0,44.1,11,3.6
hoff,cs,corn,168,2015,39.1,74.60000000000001,0,173.49,5.2,25.3,8.6
hoff,cs,soy,168,2016,24.1,NA,53.319,0,23.6,0.5,0
hoff,cs,corn,168,2017,31.2,82.7,0,196.895,16.6,1.6,12.9
hoff,cs,soy,168,2018,47.4,NA,61.329,0,35.7,7.4,4.2
hoff,cs,corn,168,2019,20.9,NA,0,161.421,20.9,0,0
hoff,cs,soy,224,2000,24.7,NA,55.264,0,11.6,13.1,0
hoff,cs,corn,224,2001,30,84.9,0,166.277,5,0,25
hoff,cs,soy,224,2002,59.9,NA,52.072,0,57.9,2,0
hoff,cs,corn,224,2003,22.3,90,0,166.696,0,0,22.3
hoff,cs,soy,224,2004,54.4,NA,67.069,0,35.2,15.6,3.7
hoff,cs,corn,224,2005,13.2,92.5,0,120.423,13.2,0,0
hoff,cs,soy,224,2006,80.1,NA,62.972,0,67,9.5,3.6
hoff,cs,corn,224,2007,39.6,104.89999999999999,0,124.67,12.4,0,27.2
hoff,cs,soy,224,2008,68.3,NA,74.406,0,56.9,11.4,0
hoff,cs,corn,224,2009,11.6,59.7,0,188.295,9.4,0,2.3
hoff,cs,soy,224,2010,43.9,NA,41,0,28.3,15.6,0
hoff,cs,corn,224,2011,38.7,41.3,0,168.788,13.5,0,25.2
hoff,cs,corn,224,2013,31.7,105.1,0,166.167,16.1,0,15.6
hoff,cs,soy,224,2014,83.4,NA,68.106,0,64,15.2,4.2
hoff,cs,corn,224,2015,53.7,101.1,0,173.695,6.1,34.9,12.7
hoff,cs,soy,224,2016,36.4,NA,53.662,0,35.6,0.7,0
hoff,cs,corn,224,2017,37.9,110.79999999999998,0,197.186,17.2,1.7,18.7
hoff,cs,soy,224,2018,67,NA,63.021,0,52.4,10.7,3.9
hoff,cs,corn,224,2019,23.4,NA,0,161.318,23.4,0,0
hoff,cs,soy,250,2000,30,NA,55.275,0,13.9,16.1,0
hoff,cs,corn,250,2001,33.6,97,0,167.569,5.3,0,28.2
hoff,cs,soy,250,2002,68.8,NA,51.927,0,66.6,2.2,0
hoff,cs,corn,250,2003,26,103.2,0,166.639,0,0,26
hoff,cs,soy,250,2004,63.4,NA,67.111,0,41.2,18.4,3.7
hoff,cs,corn,250,2005,13.9,104,0,121.46,13.9,0,0
hoff,cs,soy,250,2006,90.8,NA,62.973,0,76,11.1,3.8
hoff,cs,corn,250,2007,44.2,119.19999999999999,0,124.692,13.1,0,31.1
hoff,cs,soy,250,2008,78.1,NA,74.457,0,65.1,12.9,0
hoff,cs,corn,250,2009,12.8,70,0,188.32,10.1,0,2.7
hoff,cs,soy,250,2010,52.9,NA,41.157,0,34.2,18.7,0
hoff,cs,corn,250,2011,43.4,46.1,0,168.867,14.4,0,29
hoff,cs,corn,250,2013,34.8,119.2,0,166.098,17.1,0,17.8
hoff,cs,soy,250,2014,94.9,NA,68.498,0,73.2,17.3,4.4
hoff,cs,corn,250,2015,60.5,113.49999999999999,0,173.787,6.5,39.4,14.6
hoff,cs,soy,250,2016,42,NA,53.785,0,41.2,0.8,0
hoff,cs,corn,250,2017,40.9,123.80000000000001,0,197.262,17.5,1.8,21.4
hoff,cs,soy,250,2018,76.2,NA,63.315,0,60.2,12.2,3.7
hoff,cs,corn,250,2019,24.5,NA,0,161.318,24.5,0,0
hoff,cs,soy,300,2000,41,NA,55.279,0,18.4,22.6,0
hoff,cs,corn,300,2001,40.2,120.29999999999998,0,170.014,6.1,0,34.1
hoff,cs,soy,300,2002,86.2,NA,51.798,0,83.6,2.6,0
hoff,cs,corn,300,2003,33,128.7,0,166.601,0,0,33
hoff,cs,soy,300,2004,80.4,NA,69.665,0,52.8,23.8,3.8
hoff,cs,corn,300,2005,15.3,126.9,0,121.78,15.3,0,0
hoff,cs,soy,300,2006,112.4,NA,62.975,0,93.9,14.3,4.1
hoff,cs,corn,300,2007,53.4,147.5,0,124.672,14.6,0,38.8
hoff,cs,soy,300,2008,97.4,NA,74.334,0,81.2,16.2,0
hoff,cs,corn,300,2009,14.9,91.1,0,188.386,11.3,0,3.6
hoff,cs,soy,300,2010,71.3,NA,41.243,0,45.7,25.6,0
hoff,cs,corn,300,2011,52.9,55.6,0,168.856,16.2,0,36.6
hoff,cs,corn,300,2013,41.2,146.8,0,165.969,19,0,22.2
hoff,cs,soy,300,2014,117.3,NA,68.543,0,91.3,21.1,4.9
hoff,cs,corn,300,2015,73.7,138.10000000000002,0,173.96,7.3,48.1,18.3
hoff,cs,soy,300,2016,53.2,NA,53.89,0,52.2,1.1,0
hoff,cs,corn,300,2017,47.3,149.20000000000002,0,197.329,18.4,1.9,26.7
hoff,cs,soy,300,2018,94,NA,63.58,0,75.3,15.1,3.6
hoff,cs,corn,300,2019,26.6,NA,0,161.324,26.6,0,0
hoff,cs,soy,56,2000,6.6,NA,51.12,0,3.3,3.3,0
hoff,cs,corn,56,2001,11,18.8,0,155.005,4.2,0,6.8
hoff,cs,soy,56,2002,12,NA,55.862,0,11.3,0.7,0
hoff,cs,corn,56,2003,4.4,23.5,0,162.303,0,0,4.4
hoff,cs,soy,56,2004,10.7,NA,64.397,0,4.8,2.4,3.5
hoff,cs,corn,56,2005,9,28.8,0,110.06,8.4,0,0.6
hoff,cs,soy,56,2006,20.4,NA,58.24,0,14.3,2.3,3.9
hoff,cs,corn,56,2007,16.7,38.2,0,124.761,7.7,0,9
hoff,cs,soy,56,2008,21.7,NA,64.471,0,17.7,4,0
hoff,cs,corn,56,2009,8.6,18.4,0,161.917,7.5,0,1
hoff,cs,soy,56,2010,7.6,NA,35.566,0,4.4,3.2,0
hoff,cs,corn,56,2011,15.7,16.200000000000003,0,167.385,9.8,0,5.9
hoff,cs,corn,56,2013,13.5,24.8,0,166.172,10.3,0,3.3
hoff,cs,soy,56,2014,18.4,NA,61.922,0,12.3,3.9,2.2
hoff,cs,corn,56,2015,12.3,31.299999999999997,0,154.269,3.1,5.8,3.4
hoff,cs,soy,56,2016,8.3,NA,47.596,0,7.4,0.9,0
hoff,cs,corn,56,2017,20.3,38.5,0,195.723,13.8,1.3,5
hoff,cs,soy,56,2018,19.7,NA,56.781,0,11.5,2.5,5.6
hoff,cs,corn,56,2019,12.6,NA,0,141.62,12.6,0,0
hugg,cs,soy,0,2000,13.7,NA,20.233,0,2.3,3.7,7.6
hugg,cs,corn,0,2001,19.1,11.399999999999999,0,157.302,16.1,1.2,1.8
hugg,cs,soy,0,2002,5.6,NA,52.84,0,2.8,1.9,0.9
hugg,cs,corn,0,2003,5.7,11.4,0,84.898,2.8,1.4,1.4
hugg,cs,soy,0,2004,7.2,NA,38.564,0,4.5,2.3,0.3
hugg,cs,corn,0,2005,7.7,20.7,0,99.589,1.5,3,3.2
hugg,cs,soy,0,2006,10.3,NA,57.288,0,6.5,3.2,0.6
hugg,cs,corn,0,2007,10.5,17.799999999999997,0,59.751,4.2,4.1,2.2
hugg,cs,soy,0,2008,9.7,NA,64.299,0,6.6,1.9,1.2
hugg,cs,corn,0,2009,5.6,21.5,0,56.164,1.8,1.9,1.9
hugg,cs,soy,0,2010,9.5,NA,54.127,0,2.8,3,3.7
hugg,cs,corn,0,2011,11.9,18.7,0,89.571,8.2,3.4,0.3
hugg,cs,soy,0,2012,7.6,NA,57.484,0,2.5,3.7,1.5
hugg,cs,corn,0,2013,10.6,10.100000000000001,0,77.849,7.3,2.3,1
hugg,cs,soy,0,2014,5.8,NA,55.143,0,3.6,1.8,0.5
hugg,cs,corn,0,2015,7.5,20.5,0,85.587,0.9,1.4,5.2
hugg,cs,soy,0,2016,10,NA,52.92,0,4.7,2.7,2.6
hugg,cs,corn,0,2017,6.9,21.4,0,70.248,3.9,2.5,0.4
hugg,cs,soy,0,2018,11.1,NA,48.013,0,4.2,4.8,2.1
hugg,cs,corn,0,2019,10.4,NA,0,71.801,7.4,2.3,0.8
hugg,cs,soy,112,2000,28.6,NA,20.266,0,6.4,8.9,13.3
hugg,cs,corn,112,2001,49.6,51.699999999999996,0,176.192,26.3,7.7,15.6
hugg,cs,soy,112,2002,24.8,NA,52.857,0,18,5.6,1.2
hugg,cs,corn,112,2003,7.3,14.100000000000001,0,163.17,3.6,1.8,1.9
hugg,cs,soy,112,2004,9,NA,38.788,0,6.2,2.5,0.3
hugg,cs,corn,112,2005,9.2,26.4,0,178.542,1.4,3.6,4.2
hugg,cs,soy,112,2006,13.9,NA,56.699,0,9,4.2,0.7
hugg,cs,corn,112,2007,14.7,28.4,0,154.444,4.7,6.4,3.5
hugg,cs,soy,112,2008,16,NA,64.29,0,11.4,3,1.6
hugg,cs,corn,112,2009,8.3,27.5,0,179.993,2.5,2.8,2.9
hugg,cs,soy,112,2010,12.7,NA,53.903,0,4.4,4,4.2
hugg,cs,corn,112,2011,13.5,25.300000000000004,0,176.981,9.2,3.9,0.4
hugg,cs,soy,112,2012,11.2,NA,57.327,0,4.4,4.8,2
hugg,cs,corn,112,2013,16.9,23.799999999999997,0,160.945,9.8,4.1,3
hugg,cs,soy,112,2014,15.2,NA,55.428,0,10.2,4.3,0.7
hugg,cs,corn,112,2015,17,42.6,0,190.68,1.5,2.9,12.6
hugg,cs,soy,112,2016,21.1,NA,52.867,0,11.4,5.8,3.9
hugg,cs,corn,112,2017,13.6,43.6,0,165.961,6,5.9,1.7
hugg,cs,soy,112,2018,24.6,NA,48.014,0,11.9,9.3,3.4
hugg,cs,corn,112,2019,20.9,NA,0,172.846,11.4,5.6,4
hugg,cs,soy,168,2000,46.3,NA,20.275,0,11.7,15.7,18.8
hugg,cs,corn,168,2001,75.8,83.9,0,176.182,35.2,13.9,26.7
hugg,cs,soy,168,2002,39.2,NA,52.87,0,29.6,8.3,1.4
hugg,cs,corn,168,2003,9.2,20.6,0,163.21,4,2.2,3.1
hugg,cs,soy,168,2004,13.3,NA,38.884,0,9.4,3.5,0.5
hugg,cs,corn,168,2005,25.3,54.7,0,178.69,1.9,12.5,10.9
hugg,cs,soy,168,2006,25.2,NA,57.339,0,17.6,6.7,0.9
hugg,cs,corn,168,2007,33.3,61.49999999999999,0,158.859,6.1,18.4,8.8
hugg,cs,soy,168,2008,31.4,NA,64.298,0,24.2,5.4,1.8
hugg,cs,corn,168,2009,14.7,41.8,0,180.204,2.9,6.2,5.7
hugg,cs,soy,168,2010,18.7,NA,54.03,0,8,5.6,5.1
hugg,cs,corn,168,2011,17.7,44.1,0,177.146,11.2,5,1.3
hugg,cs,soy,168,2012,26.3,NA,57.446,0,11.4,12.6,2.3
hugg,cs,corn,168,2013,28.2,56.7,0,161.023,11.5,8,8.6
hugg,cs,soy,168,2014,38.3,NA,55.445,0,26,11.3,1
hugg,cs,corn,168,2015,34.3,73.69999999999999,0,191.058,1.8,7.1,25.4
hugg,cs,soy,168,2016,34.6,NA,52.912,0,20.7,9.6,4.3
hugg,cs,corn,168,2017,29,83.1,0,165.979,6.6,16.7,5.7
hugg,cs,soy,168,2018,48,NA,48.112,0,27.8,16.3,3.9
hugg,cs,corn,168,2019,41.3,NA,0,172.87,12.7,17.2,11.5
hugg,cs,soy,224,2000,60.5,NA,20.316,0,15.3,20.4,24.7
hugg,cs,corn,224,2001,103.2,119.6,0,176.173,44.9,19.4,38.9
hugg,cs,soy,224,2002,56.4,NA,52.878,0,42.4,12.1,1.8
hugg,cs,corn,224,2003,16.5,45.1,0,163.228,5,3.6,7.9
hugg,cs,soy,224,2004,31.2,NA,38.688,0,21.7,8.7,0.7
hugg,cs,corn,224,2005,46.9,90.7,0,178.705,2.5,24.6,19.8
hugg,cs,soy,224,2006,39.5,NA,57.362,0,28.6,9.8,1
hugg,cs,corn,224,2007,50.5,92.39999999999999,0,158.842,6.9,29.9,13.8
hugg,cs,soy,224,2008,45.6,NA,64.295,0,36.1,7.6,1.9
hugg,cs,corn,224,2009,35.7,78.2,0,180.207,3.1,18,14.6
hugg,cs,soy,224,2010,33.3,NA,54.069,0,18.7,9.1,5.6
hugg,cs,corn,224,2011,20.5,64,0,177.171,12.2,5.8,2.5
hugg,cs,soy,224,2012,43.5,NA,57.474,0,19.5,21.4,2.5
hugg,cs,corn,224,2013,36.8,83.8,0,161.007,12.3,11.2,13.3
hugg,cs,soy,224,2014,57.2,NA,55.465,0,38.9,17,1.3
hugg,cs,corn,224,2015,50.6,103.4,0,191.174,2.1,11,37.5
hugg,cs,soy,224,2016,47.8,NA,52.936,0,29.5,13.6,4.7
hugg,cs,corn,224,2017,42.6,118.1,0,165.984,7.1,26.3,9.2
hugg,cs,soy,224,2018,68.4,NA,48.163,0,41,22.8,4.6
hugg,cs,corn,224,2019,56.2,NA,0,172.877,14.2,24.9,17.1
hugg,cs,soy,250,2000,68,NA,20.325,0,17.6,23.1,27.4
hugg,cs,corn,250,2001,116.1,138.9,0,176.169,49.1,22.1,44.9
hugg,cs,soy,250,2002,65.8,NA,52.878,0,48.7,14.7,2.4
hugg,cs,corn,250,2003,21.1,58.300000000000004,0,163.229,6.1,4.6,10.3
hugg,cs,soy,250,2004,40.5,NA,38.695,0,27.8,11.8,0.9
hugg,cs,corn,250,2005,57.9,109.4,0,178.711,2.9,30.6,24.4
hugg,cs,soy,250,2006,47.2,NA,57.365,0,34.5,11.7,1.1
hugg,cs,corn,250,2007,58.4,106.60000000000001,0,158.836,7.1,35.2,16.1
hugg,cs,soy,250,2008,52.2,NA,64.296,0,41.6,8.6,2
hugg,cs,corn,250,2009,43.3,91.6,0,180.208,3.1,22.3,17.9
hugg,cs,soy,250,2010,38.6,NA,54.12,0,22.6,10.1,5.9
hugg,cs,corn,250,2011,22.3,74.3,0,177.177,12.8,6.2,3.1
hugg,cs,soy,250,2012,52.3,NA,57.481,0,23.8,25.9,2.6
hugg,cs,corn,250,2013,41,96.69999999999999,0,161,12.7,12.7,15.6
hugg,cs,soy,250,2014,66.2,NA,55.472,0,45,19.7,1.4
hugg,cs,corn,250,2015,56.5,115,0,191.175,2.3,12.2,42
hugg,cs,soy,250,2016,53.4,NA,52.945,0,32.9,15.6,4.9
hugg,cs,corn,250,2017,48.2,134.3,0,165.985,7.4,30,10.7
hugg,cs,soy,250,2018,78.6,NA,48.159,0,47.3,26.4,4.9
hugg,cs,corn,250,2019,64.3,NA,0,172.879,15,29.1,20.3
hugg,cs,soy,300,2000,83.9,NA,20.33,0,22.5,29.1,32.3
hugg,cs,corn,300,2001,140.9,176.5,0,176.163,56.9,27.4,56.6
hugg,cs,soy,300,2002,84.1,NA,52.878,0,60.9,19.8,3.5
hugg,cs,corn,300,2003,29.9,84.39999999999999,0,163.227,8.3,6.8,14.7
hugg,cs,soy,300,2004,57.9,NA,38.718,0,36.9,19,2
hugg,cs,corn,300,2005,82.9,148.3,0,178.72,5,44.1,33.7
hugg,cs,soy,300,2006,62.9,NA,57.372,0,46.1,15.6,1.2
hugg,cs,corn,300,2007,73.9,134.79999999999998,0,158.824,7.6,45.6,20.7
hugg,cs,soy,300,2008,65.2,NA,64.3,0,52.5,10.6,2.1
hugg,cs,corn,300,2009,60.2,120.5,0,180.21,3.3,31.7,25.2
hugg,cs,soy,300,2010,49.9,NA,54.183,0,31.4,12.3,6.3
hugg,cs,corn,300,2011,24.8,95.2,0,177.187,13.6,6.9,4.2
hugg,cs,soy,300,2012,70,NA,57.482,0,32.1,35,3
hugg,cs,corn,300,2013,49.7,122.8,0,160.988,14,15.8,19.9
hugg,cs,soy,300,2014,84.3,NA,55.479,0,56.8,25.4,2
hugg,cs,corn,300,2015,72.4,145.5,0,191.177,2.9,16.1,53.4
hugg,cs,soy,300,2016,67.6,NA,52.961,0,41.2,20.8,5.7
hugg,cs,corn,300,2017,60.3,170.3,0,165.99,8.3,38,14
hugg,cs,soy,300,2018,101.8,NA,48.165,0,61.7,34.4,5.7
hugg,cs,corn,300,2019,82.5,NA,0,172.883,16.5,38.6,27.4
hugg,cs,soy,56,2000,15.4,NA,20.236,0,2.8,4,8.5
hugg,cs,corn,56,2001,23.7,17.599999999999998,0,176.203,18.1,1.8,3.8
hugg,cs,soy,56,2002,8.9,NA,52.848,0,5.3,2.5,1
hugg,cs,corn,56,2003,6.6,12.8,0,140.629,3.2,1.7,1.7
hugg,cs,soy,56,2004,8,NA,38.837,0,5.4,2.3,0.3
hugg,cs,corn,56,2005,8.7,23.800000000000004,0,151.299,1.4,3.4,3.8
hugg,cs,soy,56,2006,12.3,NA,56.787,0,7.9,3.7,0.6
hugg,cs,corn,56,2007,11.2,21,0,113.475,4.4,4.4,2.5
hugg,cs,soy,56,2008,12.1,NA,64.264,0,8.4,2.4,1.3
hugg,cs,corn,56,2009,6.9,24.5,0,121.195,2,2.4,2.4
hugg,cs,soy,56,2010,11.1,NA,53.962,0,3.7,3.6,3.9
hugg,cs,corn,56,2011,12.4,21.599999999999998,0,159.302,8.5,3.5,0.3
hugg,cs,soy,56,2012,9.5,NA,57.39,0,3.4,4.3,1.7
