site_id,year,rotation,term,estimate,std.error,statistic,p.value
masa,2002,cs,xs,73.48903051501766,0.2553021359728247,287.85121689244346,9.245867553555231e-8
masa,2002,cs,c,0.005970085791691769,9.55474591665816e-4,6.248293616351704,0.008270320843376984
masa,2003,cc,a,78.748,0.9566282987263411,82.31828402405137,3.951401344181003e-6
masa,2003,cc,b,0.7361964285714285,0.02415851275372665,30.473582379687844,7.762813755162676e-5
masa,2003,cc,xs,89.63769690287465,2.4980507610673808,35.8830566215451,4.7598091219054283e-5
masa,2003,cc,c,-0.011630286724864646,0.006560748999234413,-1.7727071598413242,0.17439110192815843
masa,2003,cs,a,83.936,0.34227398379359236,245.23044103351262,1.4952768553766283e-7
masa,2003,cs,b,1.104714285714286,0.008643723391577983,127.80537225319647,1.0561551194857313e-6
masa,2003,cs,xs,91.96067663011765,0.6208660437730797,148.1167758366382,6.785576258591989e-7
masa,2003,cs,c,0.005830787176399778,0.0023473837222122216,2.4839514397350966,0.08895840496085552
masa,2004,cc,a,20.369833333333332,2.34470575969088,8.687586171161554,0.003209494683549617
masa,2004,cc,b,0.47799107142857145,0.03243216556799782,14.738179306170824,6.77622625984784e-4
masa,2004,cc,xs,146.41086830235727,8.819307747872255,16.601174659959035,4.757844510662733e-4
masa,2004,cc,c,-0.006085715862677997,0.02698602034609778,-0.22551364686708988,0.8360691245507968
masa,2004,cs,a,49.027,0.12296315683566916,398.71292557591727,3.479204580252613e-8
masa,2004,cs,b,0.9550357142857142,0.0031052886440930947,307.55134988896793,7.580560259767105e-8
masa,2004,cs,xs,90.1686340134082,0.25464594563061294,354.0941277903006,4.9670908430064514e-8
masa,2004,cs,c,0.007640916616496066,8.433060251577384e-4,9.060668830234968,0.0028396586499474007
masa,2005,cc,a,70.0565,4.620093911404418,15.163436359393005,6.227583995664129e-4
masa,2005,cc,b,1.1258660714285715,0.06390552420279859,17.6176642860441,3.986679791198039e-4
masa,2005,cc,xs,139.053513634674,7.426060367256633,18.725071808976388,3.324751058692591e-4
masa,2005,cc,c,0.003943812782867993,0.053174240639251635,0.07416773113176887,0.9455454530400609
masa,2005,cs,a,116.647,1.7713066424906778,65.8536456657667,7.715620843654918e-6
masa,2005,cs,b,0.9806785714285713,0.024500861169260608,40.026289878290285,3.431308121325703e-5
masa,2005,cs,xs,120.74707594792332,3.259368197601971,37.04616006156073,4.326165411424123e-5
masa,2005,cs,c,0.001500441549839955,0.020386573835914263,0.07359949552664329,0.9459616499786904
masa,2006,cc,a,62.505,0.23382161289888426,267.3191721888865,1.1544059187673705e-7
masa,2006,cc,b,1.115392857142857,0.005904887431027751,188.89316183775614,3.2717357603299626e-7
masa,2006,cc,xs,85.02252186534297,0.3960166387795794,214.6943172068738,2.2283077994351716e-7
masa,2006,cc,c,0.0079878085490668,0.0016035955813435221,4.981186430043955,0.015552272890755173
masa,2007,cc,a,43.70633333333333,5.528092572999842,7.906223124193434,0.004217940479269538
masa,2007,cc,b,1.1155,0.07646503739829037,14.588366630746467,6.984780057437743e-4
masa,2007,cc,xs,128.0943952575557,9.34052750035477,13.713828823124866,8.389638126537214e-4
masa,2007,cc,c,0.053061651396401364,0.06362470772015054,0.833978705722152,0.46548545167184946
masa,2007,cs,a,76.775,0.8809475517602795,87.15047774023641,3.3300873047690604e-6
masa,2007,cs,b,1.1911071428571427,0.022247285275692166,53.53943764808781,1.435172714314178e-5
masa,2007,cs,xs,100.05124651203386,1.6089583089274389,62.18386514858167,9.162910180085541e-6
masa,2007,cs,c,0.018360889524382952,0.006041715237030246,3.0390193519627204,0.05591062862471778
masa,2008,cc,a,36.285833333333336,2.4750544826602345,14.66062003383968,6.883146608029152e-4
masa,2008,cc,b,0.6348125,0.0342351599724968,18.542705817936408,3.423125773019175e-4
masa,2008,cc,xs,135.7489927012257,7.070320402994048,19.199836070192866,3.0856960243069536e-4
masa,2008,cc,c,0.005198035103212281,0.02848624837070186,0.18247524333735946,0.8668442317460632
masa,2008,cs,a,86.047,0.0042235515883378896,20373.13815169058,2.6079361338939516e-13
masa,2008,cs,b,0.6438035714285713,1.066607846001763e-4,6035.991333102448,1.0028243727174989e-11
masa,2008,cs,xs,87.59351463318495,0.012616978043986536,6942.511457799794,6.590538448937099e-12
masa,2008,cs,c,0.0017351557796508902,2.8965965039185497e-5,59.90326154518074,1.0249054730322846e-5
masa,2009,cc,a,24.613,0.18870179805902595,130.43330934398966,9.936039627795129e-7
masa,2009,cc,b,0.7687321428571429,0.0047654400367725626,161.31398924867673,5.252844850658615e-7
masa,2009,cc,xs,97.23203009582197,0.5105924211375891,190.42983418984377,3.193174599991786e-7
masa,2009,cc,c,-0.0032666503612282256,0.0012941548294335423,-2.524157300914338,0.08586288584784706
masa,2009,cs,a,54.167,0.5666049382666212,95.59923739053474,2.5231113502306127e-6
masa,2009,cs,b,1.1188749999999998,0.014308935503646895,78.19414656770478,4.609909171802465e-6
masa,2009,cs,xs,80.00125079159191,0.9032567267408839,88.56978135136742,3.1725959128878535e-6
masa,2009,cs,c,-0.008376222907886807,0.003885890461993766,-2.1555478698669104,0.12007819669948452
masa,2010,cc,a,31.253,4.347642840086381,7.188492971832766,0.005547527045209006
masa,2010,cc,b,0.924375,0.06013695826754455,15.371163201961911,5.980984066511311e-4
masa,2010,cc,xs,128.96282724955205,8.529217449830886,15.120124209297662,6.280697536585652e-4
masa,2010,cc,c,0.009398001986974163,0.05003850809647233,0.18781539147520496,0.8630068614542414
masa,2011,cc,a,67.682,0.09232600363233927,733.0762443647334,5.597838928412646e-9
masa,2011,cc,b,1.158375,0.002331583687438605,496.81896740002907,1.798332149124614e-8
masa,2011,cc,xs,83.16519703676454,0.14797072842614487,562.0381674222408,1.2421337708041331e-8
masa,2011,cc,c,0.006680896297411268,6.331902754085894e-4,10.551166934931482,0.001818447562168991
masa,2012,cc,a,54.198,3.1653836079293365,17.122095364439605,4.340028206759172e-4
masa,2012,cc,b,1.3925535714285715,0.07993800765084186,17.420418801417377,4.122559213509076e-4
